Id,Iso639 3,Iso639 1,Eng name,Epo name,Deu name,Fra name,Spa name,Zho name,Rus name,Own name,Language type,Num users,Abbrev
4428,nav,nv,Navajo,navaha,Navajo,navaho,navajo,,навахо,Diné bizaad,L,5,
5522,rmn,"",Balkan Romani,balkana romaa,"","","",巴尔干罗姆语,Балканский диалект цыганского языка,"",L,4,
5009,ota,"",Ottoman Turkish (1500-1928),otomana turka (1500-1928),Osmanisch,turc ottoman,turco-otomano,奥斯曼土耳其语,старотурецкий,لسان عثمانى,H,4,
66,acw,"",Hijazi Arabic,hiĝazo araba,Arabisch (Hijazi),arabe (Hijazi),"",汉志阿拉伯语,Хиджазский диалект арабского языка,"",L,4,
2608,isg,"",Irish Sign Language,irlanda signolingvo,Irische Gebärdensprache,langue des signes irlandaise,lengua de signos irlandesa,愛爾蘭手語,ирландский жестовый язык,Teanga Chomharthaíochta na hÉireann,L,4,ISL
2607,ise,"",Italian Sign Language,itala signolingvo,Italienische Gebärdensprache,langue des signes italienne,lengua de signos italiana,"",итальянский жестовый язык,lingua dei segni Italiana,L,4,LIS
2178,goh,"",Old High German (ca. 750-1050),malnovaltgermana (ĉ. 750-1050),Althochdeutsch,vieux haut allemand,"","",староверхненемецкий,Althochdeutsch,H,4,
3567,lin,ln,Lingala,lingala,Lingala,lingala,lingala,林加拉语,лингала,Lingala,L,4,
6489,tsn,tn,Tswana,cvana,Tsuana,tswana,setsuana,,тсвана,seTswana,L,4,
354,arn,,Mapudungun,araŭkana,Mapudungun,araucan,mapudungun,阿劳坎语,арауканский; мапудунгун,Mapudungun,L,4,
1912,fcs,"",Quebec Sign Language,kebekia signolingvo,Québec-Gebärdensprache,langue des signes québecoise (LSQ),lengua de signos quebequesa,"",квебекский жестовый язык,langue des signes québécoise (LSQ),L,4,LSQ
2615,isr,"",Israeli Sign Language,israela signolingvo,Israelische Gebärdensprache,langue des signes israélienne,lengua de signos israelí,"",израильский жестовый язык,שפת הסימנים הישראלית,L,4,ISL
5328,pso,"",Polish Sign Language,pola signolingvo,Polnische Gebärdensprache,langue des signes polonaise,lengua de signos polaca,波兰手语,польский жестовый язык,Polski Język Migowy,L,4,PJM
8204,qan,"",Angos,angoso,Angos,angos,angos,安国色,Ангос,angos,C,4,
4887,och,"",Old Chinese,malnovĉina,Alt-Chinesisch,"","",上古漢語,"",上古漢語,A,4,
92,aeb,"",Tunisian Arabic,tunizia araba,Arabisch (Tunesien),arabe (tunisien parlé),Árabe tunecino,突尼斯阿拉伯語,Тунисский диалект арабского языка,تونسي,L,4,
3563,lij,"",Ligurian,ligura,Ligurisch,ligure,ligur,利古里亚语,лигурский,líguru,L,4,
6935,wln,wa,Walloon,valona,Wallonisch,wallon,,,валлонский,walon,L,4,
1975,fur,,Friulian,friula,Friaulisch,frioulan,friulo,弗留利语,фриульский,furlan,L,4,
3171,kpv,,Komi-Zyrian,"",,,ciriano,科米－兹梁语,коми-зырянский,,L,4,
3825,mdf,,Moksha,mokŝa,Mokschanisch,moksa,,,мокшанский,мокша,L,4,
522,ban,,Balinese,balia,Balinesisch,balinais,balinés,巴厘语,балийский,Basa Bali,L,4,
1923,fit,"",Tornedalen Finnish,Tornival-finna,Finnisch,finnois tornedalien,meänkieli,托尔讷河谷芬兰语,меянкиели,meänkieli,L,4,
5953,srn,,Sranan Tongo,"",Surinamisch,créole surinamien,sranan,,сранан,Sranang Tongo,L,4,
6109,tah,ty,Tahitian,tahitia,Tahitianisch,tahitien,tahitiano,,таитянский,te reo Tahiti,L,4,
5386,quc,,K'iche',"",,,quiché central,,,q'iché,L,4,
6213,tet,"",Tetum,tetuna,Tetun,tetum,"",德顿语,Тетум,Tetun,L,4,
5300,prg,,Prussian,"",(Alt-)Preußisch,(vieux) prussien,prusiano (antiguo),,(древне)прусский,Prūsiska,L,4,
5311,prs,"",Dari,Daria,Persisch (Ost),Dari,Persa darí,達利語,Дари,دری,L,4,
3136,kom,kv,Komi,komia,Komi,kom,komi,科米语,коми,коми,L,4,
2562,ilo,"",Iloko,iloka,Ilokano,ilocano,ilocano,伊洛卡诺语,илоко,ilokano,L,4,
172,ain,"",Ainu,ajnua,Ainu,aïnou (Japon),"",阿依努语,айнский,アイヌ イタク(イタック),L,4,
6360,tmr,,Jewish Babylonian Aramaic (ca. 200-1200 CE),"",,,,,,,E,4,
1956,frr,"",Northern Frisian,nordfrisa,Nordfriesisch,frison septentrional,"",北弗里西语,севернофризский,Frasch,L,4,
6087,syr,,Syriac,siria,Syrisch,syriaque,,,сирийский,ܣܘܪܝܐܝܐ,L,4,
200,akk,,Akkadian,akada,Akkadisch,akkadien,acadio,阿卡德语,Аккадский,akkadû,A,3,
5407,quy,"",Ayacucho Quechua,ajakuĉa keĉua,Chanka-Quechua,"",Quechua ayacuchano,"",Аякучанский кечуа,Chanka runasimi,L,3,
5521,rmm,"",Roma,"","","","",罗姆语,Цыганский язык,"",L,3,
3916,mgt,,Mongol,"",,,,,,,L,3,
2148,gmh,,Middle High German (ca. 1050-1500),"germana, meza alta (ĉ. 1050-1500)",Mittelhochdeutsch,moyen haut allemand,,,средневерхненемецкий,,H,3,
1386,cop,,Coptic,kopta,Koptisch,copte,copto,科普特语,коптский,ⲙⲉⲧⲛ̀ⲣⲉⲙⲛ̀ⲭⲏⲙⲓ,E,3,
3566,lim,li,Limburgish,limburga,Limburgisch,limbourgeois,"",林堡语,"",Lèmburgs,L,3,
4913,ojp,"",Old Japanese,malnovjapana,Altjapanisch,"","","","","",H,3,
1102,bxg,,Bangala,"",,,,,,,L,3,
6490,tso,ts,Tsonga,conga,Tsongaisch,tsonga,tsonga,,тсонга,xiTsonga,L,3,
1960,fse,"",Finnish Sign Language,finna signolingvo,Finnische Gebärdensprache,langue des signes finnoise,lengua de signos finesa,"",финский жестовый язык,suomalainen viittomakieli,L,3,SVK
5836,sma,"",Southern Sami,sud-samea,Südsamisch,Sami du Sud,Sami meridional,南方薩米語,южносаамский,saemi,L,3,""
6620,tzm,"",Central Atlas Tamazight,centr-atlasa tamaziĥta,Tamazight,Tamazight du Maroc central,Tamazight del Marruecos Central,"",Среднеатласские тамазигхтские диалекты,ⵜⵎⴰⵣⵉⵖⵜ,L,3,
190,aka,ak,Akan,akana,Akan,akan,acano,阿坎语,акан,Akan,L,3,
5197,pli,pi,Pali,palia,Pali,pali,,,пали,पािऴ,A,3,
7856,neu,,Neo,,,,,,,,C,3,
6770,vep,,Veps,vepsa,Wepsisch,vepse,vepsio,,вепсский,vepsä,L,3,
2598,irk,,Iraqw,"",,,,,,,L,3,
6654,uig,ug,Uyghur,ujgura,Uigurisch,ouïgour,uigur,"",уйгурский,ئۇيغۇرچە,L,3,
731,bis,bi,Bislama,bislamo,Bislama,bichlamar,bislama,比斯拉玛语,бислама,Bislama,L,3,
6032,sux,,Sumerian,sumera,Sumerisch,sumérien,sumerio,,шумерский,eme-ĝir,A,3,
5590,ryu,"",Okinawan,okinava,"",Okinawaïen,Idioma okinawense,沖繩語,Окинавский язык,ウチナーグチ,L,3,
4565,nhe,,Eastern Huasteca Nahuatl,"",,,,,,,L,3,
5567,rue,,Rusyn,rutena,Russinisch,rhuthène,,,русинский,русин,L,3,
5171,pis,,Pijin,"",,,,,,,L,3,
5598,sah,,Yakut,jakuta,Jakutisch,iakoute,yakuto,雅库特语,якутский,Саха,L,3,
4272,mus,,Creek,muskoga,,muskogee,maskoki,,крик,Mvskokē,L,3,
5853,sms,,Skolt Sami,"",Skoltsamisch,sami skolt,,,колтта-саамский,sää'm,L,3,
5666,sdh,,Southern Kurdish,"",,,,,,,L,3,
6565,twd,"",Twents,tventa,"","","","","","",L,3,
1240,cdo,,Min Dong Chinese,mindonga,chinesisch (Ming Dong),,,闽东语,,闽东语,L,3,
3132,koi,,Komi-Permyak,komipermjaka,Komipermjakisch,,,科米－彼尔米亚克语,коми-пермяцкий,перым-коми,L,3,
2321,hau,ha,Hausa,haŭsa,Hausa,haoussa,hausa,豪萨语,хауса,حَوْسَ,L,3,
6549,tuz,,Turka,"",,,,,,,L,3,
500,azb,,South Azerbaijani,"",Süd-Aserbaidschanisch,azéri (du Sud),,,,,L,3,
1971,ful,ff,Fulah,fula,Ful,peul,fula,富拉语,фулах,Fulfulde,L,3,
1907,fat,,Fanti,fanta,Fante,fanti,,芳蒂语,фанти,,L,3,
6536,tuk,tk,Turkmen,turkmena,Turkmenisch,turkmène,turcomano,土库曼语,туркменский,Түркмен,L,3,
1446,csn,"",Colombian Sign Language,kolombia signolingvo,Kolumbische Gebärdensprache,langue des signes colombienne,lengua de signos colombiana,"",колумбийский жестовый язык,lengua de signos colombiana,L,3,LSC
7906,ovd,,Elfdalian,,,,,,,,L,3,
5759,sin,si,Sinhala,sinhala,Singhalesisch,singhalais,cingalés,僧伽罗语,сингальский,සිංහල,L,3,
7905,ory,,Odia,,,,,,,,L,2,
7849,lzh,,Literary Chinese,,,,,,,,H,2,
3,aae,"",Arbëreshë Albanian,arbereŝa dialekto,Albanisch (Arbëreshë-Dialekt),albanais (dialecte d'Arbëreshë),"",阿尔巴尼亚语意大利方言,Арберешский диалект албанского языка,"",L,2,
5319,psc,"",Persian Sign Language,persa signolingvo,Persishce Gebärdensprache,"",lengua de signos persa,"",персидский жестовый язык,زبان اشاره فارسی,L,2,
3597,lld,,Ladin,ladina,Ladinisch,ladin,ladino,拉迪恩语,ладинский,ladin,L,2,
5179,pjt,,Pitjantjatjara,"",,,pityantyatyara,,,,L,2,
4107,moh,,Mohawk,mohoka,Mohawk,mohawk,mohawk,,мохаук,Kanien’kéha,L,2,
1718,dse,"",Dutch Sign Language,nederlanda signolingvo,Niederländische Gebärdensprache,langue des signes néerlandaise,lengua de signos neerlandesa,"",нидерландский жестовый язык,Nederlandse Gebarentaal,L,2,NGT
6494,tss,"",Taiwan Sign Language,tajvana signolingvo,"",langue des signes taïwanaise,lengua de signos taiwanesa,台灣手語,тайваньский жестовый язык,台灣手語,L,2,TSL
2585,ins,"",Indian Sign Language,barata signolingvo,Indische Gebärdensprache,langue des signes indienne,lengua de signos hindú,"",индийский жестовый язык,"",L,2,IPSL
7761,hks,"",Hong Kong Sign Language,"","","",lengua de signos de Hong Kong,"","","",L,2,HKSL
219,ale,,Aleut,aleuta,,aléoute,,阿留申语,алеутский,Unangax tunuu,L,2,
7325,ydd,"",Eastern Yiddish,orientjida,Ostjiddisch,"","","","","",L,2,
6325,tli,,Tlingit,tlingita,Tlingit,tlingit,tlingit,,тлингит,Lingít,L,2,
1440,csg,"",Chilean Sign Language,ĉilia signolingvo,Chilenische Gebärdensprache,langue des signes chilienne,lengua de signos chilena,智利手语,чилийский жестовый язык,lengua de signos chilena,L,2,LSCH
1268,chm,,Mari (Russia),maria,Mari,mari,mari,马里语,марийский,марий,L,2,
5669,sdl,"",Saudi Arabian Sign Language,"",Saudi-arabische Gebärdensprache,"",lengua de signos arabe saudí,"","",لغة الإشارة السعودية,L,2,SSL
5320,psd,"",Plains Indian Sign Language,indiana signolingvo,"","",lengua de signos de los indios de las Grandes Llan,"","","",L,2,
165,aig,,Antigua and Barbuda Creole English,"",,créole anglais d’Antigua-et-Barbuda,,,,,L,2,
488,aym,ay,Aymara,ajmara,Aymara,aymara,aimara,艾馬拉語,аймара,aymar,L,2,
448,avl,,Eastern Egyptian Bedawi Arabic,"",Arabisch (Ostägypten),arabe (Bédawi égyptien oriental),,,,,L,2,
7166,xml,"",Malaysian Sign Language,malajzia signolingvo,Malaiische Gebärdensprache,langue des signes malaisienne,lengua de signos malasia,"",малайзийский жестовый язык,Bahasa Isyarat Malaysia,L,2,BIM
445,ave,ae,Avestan,avesta,,avestique,,阿维斯陀语,авестийский,avesta,A,2,
2550,iku,iu,Inuktitut,inuktituta,Inuktitut,inuktitut,inuktitut,伊努伊特语,инуктитут,ᐃᓄᒃᑎᑐᑦ,L,2,
3425,kzq,,Kaike,"",,,,,,,L,2,
1449,csr,"",Costa Rican Sign Language,kostarika signolingvo,Costa-ricanische Gebärdensprache,langue des signes costaricaine,lengua de signos costarricense,"",костариканский жестовый язык,lengua de signos costarricense,L,2,
7165,xmk,"",Ancient Macedonian,antikva makedona,Altmazedonisch,"","","","","",A,2,
6039,svk,"",Slovak Sign Language,slovaka signolingvo,Slowakische Gebärdensprache,langue des signes slovaque,lengua de signos eslovaca,"",словацкий жестовый язык,slovenský posunkový jazyk,L,2,
4526,new,,Newari,nevara,Newari,newari,,,неварский,नेपाल भाषा,L,2,
90,ady,,Adyghe,adigea,,adyghé,adigué,阿迪格语,адыгейский,адыгэбзэ,L,2,
6080,syc,"",Classical Syriac,klasika siria,syrisch,syriaque,siríaco,敘利亞語,Сирийский язык,ܠܶܫܳܢܳܐ ܣܽܘܪܝܳܝܳܐ,H,2,
3211,krj,"",Kinaray-A,kinaraja,"","","",基纳莱语（菲律宾）,Кинарайский язык,"",L,2,
1438,cse,"",Czech Sign Language,ĉeĥa signolingvo,Tscechische Gebärdensprache,langue des signes tchèque,lengua de signos checa,"",чешский жестовый язык,český znakový jazyk,L,2,CZJ
1205,cbk,"",Chavacano,Ĉabakana,Chabacano,Chavacano,Criollo chabacano,查瓦卡诺语,Чабакано,Chavacano,L,2,
3235,ksh,"",Colognian,kolonja,Kölsch,Kölsch,"",科隆语,Кёльнский диалект,Kölsch,L,2,
7949,sfb,"",Belgian French Sign Language,"","",langue des signes de Belgique Francophone,lengua de signos francesa de Bélgica,"","",langue des signes de Belgique Francophone,L,2,LSFB
5864,snd,sd,Sindhi,sinda,Sindhi,sindhî,sindí,信德语,синдхи,سندھی,L,2,
8198,zza,"",Zaza,Zazaa,Zaza-Sprache,Zazaki,Zazaki,扎扎其語,Зазаки,"",L,2,
7774,ilm,,Iranun (Malaysia),,,,,,,,L,2,
5844,smj,"",Lule Sami,lulesamea,Lulesamisch,sami de Lule,"","",луле-саамский,sámi,L,2,
7345,yhd,,Judeo-Iraqi Arabic,"",Arabisch (Irak),,,,,,L,2,
4077,mnc,,Manchu,manĉura,Mandschurisch,mandchou,,,манчу,ᠮᠠᠨᠵᡠ ᡤᡳᠰᡠᠨ ᠪᡝ,L,2,
5691,sel,,Selkup,selkupa,Selkupisch,selkoup,selkup,,селькупский,шӧльӄумыт,L,2,
4871,nzs,"",New Zealand Sign Language,"",Neuseeländische Gebärdensprache,"",lengua de signos neozelandesa,"","","",L,2,NZSL
5045,pag,,Pangasinan,pangasina,,pangasinan,,,пангасинан,Pangasinán,L,2,
3744,lzz,,Laz,laza,,laz(e),lazo,拉兹语,лазский,ლაზური,L,2,
1416,crh,,Crimean Tatar,krimea tatara,Krimtatarisch,tatar de Crimé,tártaro de Crimea,克里米亚鞑靼语,крымскотатарский,Къырым Татар,L,2,
1513,dak,,Dakota,dakota,,dakota,dakota,达科他语,дакота,Lakhota,L,2,
379,asm,as,Assamese,asama,Asamiya,assamais,asamés,阿萨姆语,ассамский,অসমীয়া,L,2,
2497,ibo,ig,Igbo,igba,Igbo,igbo,igbo,伊博语,игбо,Igbo,L,2,
6456,trf,,Trinidadian Creole English,"",,,,,,,L,2,
2035,gcf,,Guadeloupean Creole French,"",,créole guadeloupéen,,,,,L,2,
3441,lah,,Lahnda,okcidenta panĝaba,,lahnda,lahnda,拉亨达语,лахнда,ਲਹਿੰਦੀ,L,2,
3097,kmz,,Khorasani Turkish,"",,,khorasan,,,تركي خراساني,L,2,
5954,sro,,Campidanese Sardinian,"",,,,,,,L,2,
6825,vor,,Voro,"",Võro,,,,,võro,L,2,
5520,rml,,Baltic Romani,"",,,,,,,L,2,
5551,rop,,Kriol,"",,,,,,,L,2,
5408,quz,,Cusco Quechua,"",,,,,,,L,2,
5532,rmy,"",Vlax Romani,valaĥa romaa,Vlax Romani,"","","",влах романи,"",L,2,
4986,ori,or,Oriya (macrolanguage),orija,Oriya,oriya,oriya,奥里亚语,ория,ଓଡ଼ିଆ,L,2,
5147,phn,,Phoenician,fenica,Phönizisch,phénicien,fenicio,,финикийский,,A,2,
5277,pox,"",Polabian,polaba,Polabisch,polabe,"","",полабский,"",E,2,
4937,olo,,Livvi,olonec-karela,,,,,,,L,2,
4859,nys,,Nyunga,"",,,,,,,L,2,
5105,pdt,,Plautdietsch,"",Plautdietsch,,,,,Plautdietsch,L,2,
5573,run,rn,Rundi,burunda,Kirundi,rundi,rundí,,рунди,kiRundi,L,2,
4317,mwl,,Mirandese,miranda,Mirandês,mirandais,mirandés,,,mirandês,L,2,
5575,rup,"",Macedo-Romanian,arumana,Aromunisch,aromoun,aromùnico,"",аромунский,Armăneashce,L,2,
4187,mrj,,Western Mari,"",,,,,,,L,2,
4092,mns,,Mansi,"",Mansisch,,mansi,,мансийский,маньси,L,2,
5728,shi,"",Tachelhit,ŝelha,Taschelhit,chleuh,tashelhit,"",Шильхские языки,تشلحيت,L,2,
6045,swc,"",Congo Swahili,konga svahila,"","","","","","",L,2,
6367,tmy,,Tami,"",,,,,,,L,2,
6006,stq,,Saterfriesisch,saterfrisa,,,,,,Fräisk,L,2,
4718,nod,,Northern Thai,"",Thai (Nord),,,,,ล้านนา,L,2,
3725,lut,,Lushootseed,laŝucida,,,,,,dxʷləšucid,L,2,
7070,xcl,"",Classical Armenian,klasika armena,"","","","","","",H,2,""
7273,xvn,,Vandalic,"",,,,,вандальский,,A,2,
7425,yrk,,Nenets,"",,,,,,,L,2,
7351,yih,"",Western Yiddish,okcidentjida,"","","","","","",L,2,
3575,liv,"",Livonian,livona,Livisch,live,livonio,"",ливский,līvõ kēļ,L,2,
7437,yua,,Yucateco,"",,,,,,,L,2,
167,aii,,Assyrian Neo-Aramaic,"",Neu-Aramäisch (Assyrien),néo-araméen (assyrien),,,ассирийский,,L,2,
2773,kac,,Kachin,ĝinpa,Kachin,kachin,,克钦语,качинский,,L,2,
1269,chn,,Chinook jargon,ĉinuka piĝino,,jargon chinook,jerga chinook,奇努克混合语,чинук жаргон,chinuk wawa,L,2,
2543,ike,"",Eastern Canadian Inuktitut,orient-kanada inuktituta,"","","","","","",L,2,
2985,kin,rw,Kinyarwanda,ruanda,Kinyarwanda,rwanda,ruandés,基尼阿万达语,киньяруанда,kinyaRwanda,L,2,
4599,nio,,Nganasan,nganasana,,nganassan,,,,нганасаны,L,2,
2662,jam,,Jamaican Creole English,"",Jamaika-Kreolisch,,,,,,L,2,
2616,ist,"",Istriot,istria,Istriotisch,Istriote,istriano,伊斯特利亚语,Истророманский язык,"",L,2,
1952,frm,,Middle French (ca. 1400-1600),"franca, meza (ĉ. 1400-1600)",Mittelfranzösisch,moyen français,francés medio,中古法语,среднефранцузский,,H,2,
2153,gmy,"",Mycenaean Greek,Mikena greka,Mykenisches Griechisch,Mycénien,Griego micénico,邁錫尼希臘語,Микенский язык,"",A,2,
2386,hmn,,Hmong,miaa,Hmong,hmong,miao,苗语,мяо,Hmoob,L,2,
5101,pdc,,Pennsylvania German,"",,allemand pennsylvanien,,,,Pennsilfaani-Deitsch,L,2,
503,azj,,North Azerbaijani,"",Nord-Aserbaidschanisch,azéri (du Nord),,,,,L,2,
2093,ghc,,Hiberno-Scottish Gaelic,"",,,,,,,E,2,
2033,gcd,,Ganggalida,"",,,,,,,E,2,
1909,fax,"",Fala,fala,"","","",法拉语（西班牙）,Фала де Шалима,Fala,L,2,
2075,gez,,Geez,pra-etiopa (gezo),,guèze,ge'ez,,геэз,ግዕዝ,A,2,
1888,ext,"",Extremaduran,ekstremadura,Extremadurisch,estrémègne,extremeño,埃斯特雷馬杜拉語,эстремадурский,estremeñu,L,2,
1942,fon,,Fon,fonua,,fon,,丰语,фон,Fɔngbè,L,2,
1964,fuc,,Pulaar,"",Pulaar,,,,,Pulaar,L,2,
5121,peo,"",Old Persian (ca. 600-400 B.C.),malnovpersa (ĉ. 600-400 a.K.E.),Altpersisch,vieux perse (ca. 600–400 av. J.-C.),persa antiguo,"",староперсидский,"",H,2,
1885,evn,,Evenki,evenka,Ewenkisch,,,,эвенкийский,орочон,L,2,
1641,djr,,Djambarrpuyngu,"",,,,,,,L,2,
1524,daw,,Davawenyo,"",,,,,,,L,2,
1886,ewe,ee,Ewe,evea,Ewe,éwé,efé,埃维语,эве,Ɛʋɛgbɛ,L,2,
7644,aou,,A'ou,,,,,,,,L,2,
7716,ekk,"",Standard Estonian, norma estona,"","","",标准爱沙尼亚语,Эстонский язык,"",L,2,
1918,fij,fj,Fijian,fiĝia,Fidschianisch,fidjien,fi(d)jiano,斐济语,фиджи,na vosa Vakaviti,L,2,
1149,bzd,"",Bribri,bri-bria,"",bribri,bribri,"",Брибри,Talamanca,L,2,
7800,jpa,,Jewish Palestinian Aramaic,,,,,,,,H,2,
781,bkr,,Bakumpai,"",,,,,,,L,1,
6661,ukl,"",Ukrainian Sign Language,ukraina signolingvo,Ukrainische Gebärdensprache,langue des signes ukrainienne,lengua de signos ucraniana,"",украинский жестовый язык,українська жестова мова,L,1,УЖМ
